energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,acousticness,mode,key,duration_ms,time_signature,popularity,playlist_genre
0.782,179.878,0.489,-6.278,0.231,0.706,0.0432,1.08e-05,0.28,1.0,7.0,261324.0,4.0,0,world
0.844,159.915,0.593,-3.197,0.266,0.651,0.0471,0.0,0.598,1.0,2.0,199994.0,4.0,0,world
0.73,92.06,0.677,-5.798,0.139,0.691,0.0482,0.0,0.378,1.0,8.0,223164.0,4.0,0,world
0.874,128.045,0.648,-6.135,0.13,0.535,0.0557,0.0,0.00054,0.0,2.0,192627.0,4.0,0,world
0.785,128.945,0.629,-5.188,0.0937,0.567,0.0388,0.0,0.317,1.0,2.0,214011.0,4.0,0,world
0.741,109.928,0.616,-3.394,0.331,0.267,0.0279,0.0,0.132,1.0,9.0,245455.0,4.0,0,world
0.897,113.01,0.806,-2.796,0.158,0.912,0.042,0.015,0.124,0.0,8.0,262611.0,4.0,0,world
0.813,120.014,0.644,-7.604,0.0709,0.391,0.0504,1.91e-06,0.0426,0.0,11.0,192005.0,4.0,0,world
0.672,133.992,0.547,-8.226,0.0938,0.345,0.0854,0.0,0.0496,1.0,10.0,224675.0,4.0,0,world
0.817,105.017,0.599,-5.752,0.287,0.644,0.0272,1.16e-06,0.00799,1.0,2.0,255153.0,4.0,0,world
0.701,126.062,0.738,-6.089,0.195,0.414,0.0678,0.0289,0.261,1.0,7.0,217619.0,4.0,0,world
0.633,104.415,0.434,-7.843,0.195,0.464,0.0484,0.0,0.0228,1.0,9.0,200101.0,4.0,0,world
0.818,180.004,0.511,-7.707,0.165,0.519,0.116,0.000189,0.0405,1.0,3.0,253336.0,4.0,0,world
0.939,134.973,0.52,-3.887,0.0521,0.558,0.0979,0.000187,0.000343,1.0,0.0,220889.0,4.0,0,world
0.825,113.04,0.7,-5.446,0.125,0.546,0.0416,0.0,0.0183,0.0,6.0,216500.0,4.0,0,world
0.527,132.017,0.601,-9.26,0.184,0.292,0.0335,0.00307,0.00168,1.0,0.0,236507.0,4.0,0,world
0.853,94.958,0.728,-3.927,0.117,0.77,0.0649,0.0,0.318,1.0,11.0,218454.0,4.0,0,world
0.726,110.988,0.709,-6.023,0.115,0.879,0.0266,0.000697,0.479,0.0,7.0,265705.0,4.0,0,world
0.721,119.967,0.665,-7.696,0.14,0.333,0.0321,0.00019,0.161,1.0,0.0,210121.0,4.0,0,world
0.88,125.004,0.692,-4.125,0.107,0.894,0.0439,0.0001,0.0654,0.0,11.0,261240.0,4.0,0,world
0.707,105.015,0.592,-8.98,0.132,0.291,0.0582,1.62e-06,0.0915,0.0,7.0,272118.0,4.0,0,world
0.633,149.99,0.573,-11.519,0.113,0.357,0.0379,3.43e-05,0.0618,1.0,11.0,236094.0,4.0,0,world
0.769,120.057,0.683,-4.719,0.0493,0.492,0.0432,1.1e-05,0.0891,1.0,5.0,196500.0,4.0,0,world
0.675,141.905,0.378,-9.647,0.251,0.27,0.24,0.000207,0.00531,0.0,6.0,207308.0,4.0,0,world
0.685,111.974,0.669,-6.197,0.122,0.638,0.0342,0.0,0.533,1.0,11.0,237610.0,4.0,0,world
0.853,149.916,0.686,-6.138,0.124,0.897,0.137,0.0,0.325,1.0,6.0,209768.0,4.0,0,world
0.834,127.908,0.58,-7.476,0.564,0.3,0.0422,0.00583,0.0669,1.0,7.0,198000.0,4.0,0,world
0.851,128.016,0.6,-5.411,0.148,0.608,0.0411,1.32e-06,0.000291,1.0,0.0,290685.0,4.0,0,world
0.943,142.0,0.557,-4.549,0.159,0.572,0.117,0.0,0.0259,1.0,0.0,219243.0,4.0,0,world
0.928,128.028,0.546,-3.692,0.352,0.524,0.034,0.329,0.243,1.0,0.0,297547.0,4.0,0,world
0.877,122.041,0.713,-3.726,0.329,0.758,0.0386,0.000238,0.228,0.0,0.0,240166.0,4.0,0,world
0.828,103.964,0.643,-3.842,0.0414,0.606,0.0495,0.0,0.153,0.0,6.0,234006.0,4.0,0,world
0.847,100.035,0.608,-5.58,0.0952,0.468,0.0588,0.0,0.261,1.0,0.0,192000.0,4.0,0,world
0.816,99.983,0.697,-6.428,0.139,0.497,0.206,0.0,0.1,0.0,4.0,186000.0,4.0,0,world
0.503,121.966,0.648,-9.513,0.182,0.574,0.0384,0.0,0.648,1.0,8.0,166478.0,4.0,0,world
0.885,122.035,0.59,-2.536,0.52,0.427,0.043,2.26e-05,0.00624,1.0,5.0,241373.0,4.0,0,world
0.83,128.172,0.669,-5.196,0.374,0.56,0.0386,0.0,0.179,0.0,4.0,40417.0,4.0,0,world
0.778,95.05,0.687,-4.604,0.0771,0.892,0.0335,0.0,0.0897,1.0,0.0,226351.0,4.0,0,world
0.633,144.04,0.578,-6.666,0.0996,0.386,0.0424,0.0,0.429,1.0,6.0,182976.0,4.0,0,world
0.852,104.982,0.708,-5.729,0.357,0.533,0.0795,1.04e-06,0.0438,0.0,4.0,281225.0,4.0,0,world
0.715,119.981,0.649,-6.411,0.251,0.448,0.0478,0.000106,0.335,1.0,2.0,190000.0,4.0,0,world
0.828,103.964,0.643,-3.842,0.0414,0.606,0.0495,0.0,0.153,0.0,6.0,234006.0,4.0,0,world
0.886,139.968,0.625,-5.794,0.221,0.314,0.0577,0.00252,0.00514,1.0,9.0,289067.0,4.0,0,world
0.919,130.019,0.612,-4.772,0.0989,0.789,0.0367,6.53e-06,0.00372,0.0,11.0,222839.0,4.0,0,world
0.83,109.99,0.723,-5.359,0.0614,0.613,0.0479,1.81e-05,0.0682,1.0,1.0,194880.0,4.0,0,world
0.722,127.962,0.65,-7.52,0.247,0.467,0.0526,4.5e-05,0.104,1.0,0.0,206719.0,4.0,0,world
0.818,176.078,0.505,-5.816,0.169,0.625,0.0786,1.94e-06,0.0868,1.0,8.0,237200.0,4.0,0,world
0.855,113.019,0.641,-7.098,0.0813,0.737,0.0571,0.000141,0.0255,0.0,6.0,232853.0,4.0,0,world
0.736,120.972,0.553,-5.379,0.164,0.725,0.112,0.0,0.287,0.0,11.0,202614.0,4.0,0,world
0.904,109.991,0.659,-2.83,0.0615,0.668,0.0309,0.0635,0.271,0.0,5.0,241425.0,4.0,0,world
0.606,144.115,0.422,-9.662,0.11,0.413,0.0412,1.3e-05,0.0805,1.0,3.0,214154.0,4.0,0,world
0.482,79.995,0.759,-7.158,0.0915,0.391,0.0433,0.0,0.147,1.0,10.0,161408.0,4.0,0,world
0.569,80.027,0.542,-9.611,0.203,0.445,0.0254,0.0,0.201,1.0,2.0,215812.0,4.0,0,world
0.402,99.914,0.722,-7.393,0.109,0.337,0.0453,0.0,0.678,0.0,3.0,167927.0,4.0,0,world
0.624,127.903,0.853,-4.377,0.129,0.718,0.0731,0.0,0.132,1.0,4.0,210586.0,4.0,0,world
0.895,99.862,0.641,-5.344,0.0783,0.496,0.0975,6.4e-06,0.556,1.0,3.0,180000.0,4.0,0,world
0.634,97.043,0.702,-4.773,0.47,0.124,0.0412,0.0,0.146,1.0,9.0,155258.0,4.0,0,world
0.549,125.043,0.691,-7.176,0.116,0.367,0.0289,7.66e-06,0.589,1.0,2.0,184320.0,4.0,0,world
0.517,74.997,0.545,-6.382,0.118,0.151,0.0411,0.0,0.259,0.0,0.0,204800.0,4.0,0,world
0.872,124.943,0.707,-5.18,0.158,0.628,0.0464,0.0,0.0526,1.0,0.0,197949.0,4.0,0,world
0.804,125.99,0.612,-4.868,0.141,0.453,0.0374,0.0,0.137,0.0,3.0,196162.0,4.0,0,world
0.647,111.979,0.455,-7.67,0.127,0.171,0.0628,0.0116,0.0377,1.0,10.0,186358.0,4.0,0,world
0.72,113.015,0.714,-6.751,0.0742,0.696,0.0315,0.0,0.0922,1.0,6.0,274488.0,4.0,0,world
0.556,105.021,0.732,-10.801,0.19,0.22,0.104,0.00487,0.572,1.0,9.0,232000.0,4.0,0,world
0.737,111.97,0.668,-7.467,0.573,0.465,0.0518,0.000239,0.00296,1.0,0.0,241093.0,4.0,0,world
0.768,159.962,0.724,-5.895,0.174,0.734,0.133,0.0,0.233,1.0,0.0,136084.0,4.0,0,world
0.644,128.083,0.666,-7.062,0.101,0.45,0.0411,0.0,0.133,0.0,1.0,223302.0,4.0,0,world
0.885,128.021,0.778,-5.852,0.0835,0.794,0.0475,0.0,0.0827,0.0,5.0,217298.0,4.0,0,world
0.807,124.723,0.605,-6.473,0.42,0.748,0.0662,0.0,0.0885,1.0,10.0,74653.0,4.0,0,world
0.789,105.048,0.637,-4.538,0.0852,0.601,0.0266,0.0,0.434,0.0,11.0,237714.0,4.0,0,world
0.948,110.012,0.636,-3.865,0.128,0.74,0.0361,3.06e-05,0.0625,0.0,7.0,198250.0,4.0,0,world
0.743,140.028,0.797,-7.217,0.123,0.586,0.074,0.843,0.00929,1.0,9.0,205714.0,4.0,0,indian
0.854,155.867,0.468,-3.932,0.126,0.277,0.059,0.0,0.176,0.0,11.0,299822.0,4.0,0,indian
0.939,100.081,0.622,-5.881,0.0634,0.231,0.0556,0.0901,0.367,1.0,1.0,220593.0,4.0,0,indian
0.867,178.004,0.617,-5.1,0.0559,0.665,0.139,0.0,0.237,0.0,6.0,299326.0,4.0,0,indian
0.821,170.022,0.557,-7.794,0.0863,0.184,0.0573,0.0,0.0189,0.0,1.0,312158.0,4.0,0,indian
0.821,125.877,0.654,-5.698,0.131,0.602,0.0415,1.67e-05,0.416,1.0,0.0,205185.0,4.0,0,indian
0.919,94.993,0.805,-1.294,0.0598,0.494,0.0938,0.00343,0.101,1.0,1.0,188606.0,4.0,0,indian
0.727,118.034,0.695,-6.274,0.533,0.864,0.0323,0.000175,0.0744,0.0,6.0,302935.0,4.0,0,indian
0.75,128.051,0.616,-4.629,0.137,0.434,0.0594,0.0,0.172,1.0,2.0,264854.0,4.0,0,indian
0.858,119.974,0.83,-3.18,0.0567,0.949,0.0554,1.72e-05,0.134,0.0,6.0,296500.0,4.0,0,indian
0.867,102.009,0.722,-3.652,0.123,0.893,0.0904,0.0052,0.121,0.0,0.0,179225.0,4.0,0,indian
0.839,103.992,0.836,-2.974,0.181,0.507,0.106,7.25e-06,0.275,0.0,4.0,213887.0,4.0,0,indian
0.738,104.964,0.817,-7.639,0.331,0.616,0.0748,0.0,0.0964,1.0,7.0,208164.0,4.0,0,indian
0.742,155.986,0.689,-7.571,0.0928,0.876,0.0413,0.0046,0.0339,0.0,3.0,267624.0,4.0,0,indian
0.605,124.205,0.742,-9.045,0.131,0.93,0.0584,2.5e-05,0.305,0.0,10.0,150387.0,4.0,0,electronic
0.547,93.942,0.694,-8.107,0.296,0.406,0.156,0.000196,0.265,1.0,2.0,192160.0,4.0,0,electronic
0.797,97.988,0.811,-5.428,0.112,0.541,0.165,0.0,0.0617,1.0,5.0,171133.0,4.0,0,electronic
0.409,170.071,0.714,-6.476,0.0883,0.497,0.0787,0.0,0.0821,1.0,0.0,136324.0,4.0,0,electronic
0.442,115.932,0.703,-10.383,0.276,0.381,0.0823,2.39e-05,0.594,1.0,0.0,189480.0,4.0,0,electronic
0.586,113.655,0.736,-8.152,0.163,0.395,0.197,2.21e-05,0.553,0.0,5.0,212587.0,4.0,0,electronic
0.196,114.399,0.581,-17.281,0.221,0.362,0.0452,0.0103,0.979,0.0,8.0,192160.0,4.0,0,electronic
0.694,127.997,0.763,-6.531,0.322,0.557,0.034,0.0004,0.00438,1.0,0.0,189844.0,4.0,0,electronic
0.542,105.005,0.692,-7.9,0.247,0.285,0.197,2.75e-06,0.493,0.0,11.0,202120.0,4.0,0,electronic
0.238,98.957,0.543,-8.738,0.166,0.358,0.0298,0.0,0.796,0.0,5.0,160421.0,4.0,0,electronic
0.44,107.091,0.668,-10.607,0.0901,0.127,0.0801,3.98e-06,0.822,0.0,9.0,213200.0,4.0,0,electronic
0.552,105.961,0.636,-9.972,0.34,0.737,0.037,0.0,0.624,0.0,8.0,130720.0,4.0,0,electronic
0.52,112.965,0.682,-9.623,0.265,0.468,0.0589,5.44e-06,0.697,0.0,5.0,196920.0,4.0,0,electronic
0.411,111.926,0.923,-11.2,0.108,0.322,0.114,0.00699,0.0529,1.0,6.0,173571.0,4.0,0,electronic
0.807,155.397,0.525,-6.366,0.0504,0.741,0.0725,0.0,0.251,0.0,2.0,215933.0,4.0,0,electronic
0.786,186.033,0.474,-6.115,0.311,0.665,0.0496,0.000446,0.0076,0.0,5.0,223333.0,4.0,0,electronic
0.399,177.547,0.406,-9.863,0.14,0.372,0.0355,6.28e-05,0.828,1.0,6.0,276493.0,3.0,0,electronic
0.513,82.434,0.458,-10.321,0.106,0.448,0.262,0.0767,0.199,0.0,5.0,213107.0,1.0,0,electronic
0.52,79.043,0.824,-8.162,0.106,0.255,0.321,0.000202,0.155,0.0,2.0,152307.0,4.0,0,electronic
0.48,99.844,0.727,-8.751,0.108,0.239,0.241,5.54e-06,0.0887,1.0,1.0,291170.0,4.0,0,electronic
0.679,134.026,0.804,-6.417,0.203,0.577,0.156,0.0,0.387,0.0,5.0,206253.0,4.0,0,electronic
0.676,95.017,0.752,-5.233,0.186,0.425,0.0418,1.94e-06,0.00892,0.0,1.0,249867.0,4.0,0,electronic
0.661,107.992,0.808,-6.237,0.138,0.804,0.0395,0.0,0.0358,0.0,0.0,235556.0,4.0,0,electronic
0.622,167.758,0.531,-7.751,0.118,0.593,0.447,0.0,0.602,0.0,11.0,454533.0,4.0,0,electronic
0.66,123.902,0.748,-6.034,0.0883,0.324,0.0404,5.56e-06,0.295,0.0,4.0,244587.0,4.0,0,electronic
0.785,125.025,0.747,-6.735,0.08,0.389,0.0413,0.0,0.053,0.0,7.0,252573.0,4.0,0,electronic
0.482,100.013,0.631,-6.761,0.0819,0.677,0.121,0.0,0.428,0.0,1.0,204453.0,4.0,0,electronic
0.756,114.986,0.932,-2.607,0.0232,0.759,0.15,0.0,0.15,1.0,2.0,248853.0,4.0,0,electronic
0.763,106.977,0.865,-5.482,0.105,0.683,0.197,0.0,0.0783,0.0,4.0,263533.0,4.0,0,electronic
0.964,177.972,0.787,-4.816,0.0625,0.594,0.39,9.32e-06,0.289,0.0,11.0,229707.0,4.0,0,electronic
0.654,110.943,0.955,-5.528,0.0887,0.749,0.0809,3.19e-06,0.727,0.0,4.0,194490.0,4.0,0,electronic
0.599,129.96,0.758,-5.99,0.129,0.557,0.0877,1.13e-06,0.57,0.0,4.0,219188.0,4.0,0,electronic
0.939,142.948,0.901,-2.762,0.0643,0.805,0.274,0.0,0.117,1.0,6.0,356347.0,4.0,0,electronic
0.464,100.011,0.87,-7.44,0.094,0.0929,0.357,0.00122,0.474,0.0,10.0,252067.0,4.0,0,electronic
0.651,151.926,0.524,-7.897,0.104,0.335,0.348,1.49e-06,0.602,0.0,4.0,169733.0,4.0,0,electronic
0.673,122.975,0.801,-5.576,0.0758,0.453,0.134,0.0,0.27,0.0,6.0,217893.0,4.0,0,electronic
0.685,120.971,0.84,-3.431,0.0594,0.267,0.0591,6.19e-05,0.193,0.0,6.0,179773.0,4.0,0,electronic
0.278,82.331,0.371,-8.596,0.272,0.338,0.0303,0.0,0.981,0.0,7.0,187733.0,4.0,0,electronic
0.503,129.76,0.665,-6.985,0.0793,0.468,0.0836,1.08e-05,0.701,1.0,7.0,200707.0,4.0,0,electronic
0.354,119.965,0.7,-14.043,0.128,0.245,0.0345,0.00158,0.765,0.0,6.0,227027.0,4.0,0,electronic
0.438,149.897,0.649,-12.859,0.136,0.932,0.0357,0.759,0.911,0.0,9.0,122760.0,4.0,0,electronic
0.373,97.034,0.63,-10.136,0.115,0.346,0.0652,1.08e-06,0.856,0.0,9.0,86732.0,4.0,0,electronic
0.665,127.977,0.719,-7.248,0.0836,0.656,0.0297,0.0171,0.419,1.0,3.0,152027.0,4.0,0,electronic
0.549,140.011,0.65,-7.231,0.0908,0.13,0.0398,0.0,0.18,0.0,11.0,168000.0,4.0,0,electronic
0.673,95.925,0.727,-6.269,0.176,0.397,0.052,0.0,0.248,0.0,7.0,197707.0,4.0,0,electronic
0.862,119.931,0.582,-7.211,0.0632,0.562,0.042,0.000117,0.0263,0.0,11.0,187013.0,4.0,0,electronic
0.759,86.037,0.694,-5.231,0.255,0.777,0.124,0.0,0.0756,0.0,2.0,175347.0,4.0,0,electronic
0.675,82.183,0.634,-7.351,0.362,0.633,0.0926,0.000314,0.099,0.0,7.0,219866.0,4.0,0,electronic
0.617,123.994,0.696,-6.123,0.14,0.626,0.0418,0.0,0.269,1.0,10.0,170899.0,4.0,0,electronic
0.791,105.074,0.75,-6.707,0.113,0.593,0.0669,0.0,0.189,0.0,1.0,224932.0,4.0,0,electronic
0.412,179.783,0.476,-10.529,0.112,0.209,0.131,9.04e-06,0.796,0.0,9.0,270000.0,3.0,0,electronic
0.616,109.842,0.68,-8.528,0.127,0.229,0.107,0.0,0.167,0.0,6.0,253013.0,4.0,0,electronic
0.868,92.742,0.609,-4.535,0.0866,0.592,0.316,0.0,0.286,1.0,11.0,280973.0,4.0,0,electronic
0.58,75.195,0.575,-6.801,0.0781,0.323,0.0668,0.0,0.166,1.0,0.0,211413.0,4.0,0,electronic
0.501,90.967,0.772,-5.887,0.197,0.379,0.297,1.16e-05,0.0106,1.0,0.0,254627.0,4.0,0,electronic
0.392,119.983,0.792,-8.039,0.0775,0.697,0.0711,0.0,0.864,0.0,1.0,156607.0,4.0,0,electronic
0.145,99.508,0.677,-14.238,0.12,0.698,0.0597,0.0,0.929,0.0,6.0,135080.0,4.0,0,electronic
0.474,123.895,0.73,-9.537,0.099,0.625,0.0351,2.85e-05,0.669,1.0,7.0,178987.0,4.0,0,electronic
0.636,127.021,0.673,-7.431,0.108,0.438,0.0771,0.0,0.268,1.0,10.0,210933.0,4.0,0,electronic
0.667,132.009,0.789,-7.301,0.163,0.731,0.0514,0.0,0.356,1.0,9.0,206427.0,4.0,0,electronic
0.565,177.941,0.755,-5.595,0.111,0.407,0.273,2.77e-05,0.113,0.0,8.0,215284.0,4.0,0,electronic
0.67,120.76,0.713,-6.447,0.52,0.457,0.305,0.0,0.113,0.0,9.0,206273.0,4.0,0,electronic
0.552,138.032,0.726,-7.666,0.0714,0.629,0.0537,2.74e-06,0.534,0.0,1.0,105787.0,4.0,0,electronic
0.595,141.97,0.772,-7.576,0.25,0.37,0.0629,0.0,0.406,1.0,1.0,170267.0,4.0,0,electronic
0.536,95.034,0.781,-8.188,0.0797,0.524,0.125,2.21e-06,0.36,1.0,0.0,165701.0,4.0,0,electronic
0.691,102.025,0.765,-7.016,0.0951,0.711,0.0692,4.19e-05,0.226,1.0,1.0,178227.0,4.0,0,electronic
0.578,140.709,0.622,-7.155,0.137,0.58,0.0836,0.0,0.602,1.0,7.0,165106.0,4.0,0,electronic
0.464,108.015,0.886,-8.947,0.0776,0.417,0.0794,0.00107,0.168,0.0,7.0,154320.0,4.0,0,electronic
0.596,120.954,0.707,-8.284,0.0914,0.547,0.0422,0.0,0.55,1.0,0.0,236707.0,4.0,0,electronic
0.132,78.412,0.369,-13.639,0.155,0.367,0.0413,4.69e-06,0.954,1.0,0.0,167173.0,4.0,0,electronic
0.736,115.983,0.756,-7.719,0.0373,0.612,0.0443,4.96e-06,0.0597,1.0,11.0,199347.0,4.0,0,electronic
0.623,123.08,0.916,-7.648,0.179,0.816,0.118,0.0,0.15,1.0,4.0,270960.0,4.0,0,electronic
0.72,127.385,0.615,-5.809,0.0933,0.3,0.341,0.0,0.706,0.0,1.0,195853.0,4.0,0,electronic
0.552,134.768,0.532,-6.005,0.0815,0.296,0.0522,0.0,0.725,0.0,6.0,212800.0,4.0,0,electronic
0.412,177.144,0.425,-13.607,0.0919,0.38,0.0273,0.179,0.84,0.0,1.0,260667.0,3.0,0,electronic
0.509,127.143,0.745,-7.486,0.147,0.504,0.0486,0.0,0.391,0.0,5.0,204000.0,4.0,0,electronic
0.44,137.321,0.382,-10.124,0.0992,0.411,0.0295,0.00106,0.777,1.0,10.0,210187.0,4.0,0,electronic
0.71,138.241,0.343,-4.412,0.0308,0.391,0.0371,1.42e-06,0.497,1.0,11.0,250613.0,4.0,0,electronic
0.343,100.551,0.311,-10.186,0.136,0.412,0.0299,1.82e-06,0.77,1.0,0.0,143027.0,4.0,0,electronic
0.487,85.706,0.325,-8.512,0.288,0.489,0.0297,1.01e-06,0.143,1.0,5.0,249333.0,4.0,0,electronic
0.624,115.981,0.834,-8.565,0.106,0.831,0.0838,0.0,0.0729,0.0,9.0,232373.0,4.0,0,electronic
0.595,172.07,0.757,-8.125,0.131,0.811,0.147,0.0,0.375,0.0,9.0,238147.0,4.0,0,electronic
0.784,82.009,0.573,-5.224,0.0844,0.69,0.0591,0.0,0.141,1.0,9.0,184400.0,4.0,0,electronic
0.618,92.02,0.649,-7.691,0.0911,0.381,0.0779,1.16e-06,0.0215,1.0,9.0,192613.0,4.0,0,electronic
0.684,103.978,0.781,-6.169,0.442,0.563,0.318,0.0,0.256,0.0,0.0,318173.0,4.0,0,electronic
0.553,102.996,0.706,-8.056,0.111,0.392,0.112,3.44e-05,0.263,0.0,3.0,235907.0,4.0,0,electronic
0.766,124.011,0.702,-6.578,0.174,0.512,0.172,0.0,0.259,0.0,4.0,172293.0,4.0,0,electronic
0.693,92.021,0.841,-7.335,0.133,0.678,0.205,3.99e-06,0.396,1.0,11.0,174933.0,4.0,0,electronic
0.675,83.204,0.474,-5.901,0.131,0.386,0.233,0.0,0.22,1.0,3.0,221986.0,4.0,0,electronic
0.772,137.014,0.567,-5.577,0.101,0.597,0.0365,0.0,0.252,1.0,6.0,184173.0,4.0,0,electronic
0.623,75.996,0.712,-8.473,0.214,0.869,0.0439,0.0,0.4,0.0,0.0,132750.0,4.0,0,electronic
0.146,88.934,0.391,-15.246,0.0996,0.158,0.0438,0.000243,0.984,0.0,2.0,200821.0,3.0,0,electronic
0.838,140.04,0.63,-4.662,0.205,0.707,0.036,1.27e-05,0.00211,0.0,0.0,158626.0,4.0,0,electronic
0.907,128.056,0.621,-3.923,0.067,0.884,0.0474,0.0,0.091,1.0,2.0,233693.0,4.0,0,electronic
0.773,131.559,0.851,-5.159,0.214,0.734,0.263,0.0,0.192,0.0,9.0,183573.0,4.0,0,electronic
0.527,120.462,0.505,-7.765,0.0974,0.235,0.0958,0.0,0.327,1.0,10.0,182440.0,4.0,0,electronic
0.774,109.999,0.806,-7.06,0.131,0.517,0.0831,0.0,0.106,0.0,7.0,177773.0,4.0,0,electronic
0.61,138.266,0.447,-6.161,0.0984,0.718,0.188,0.000175,0.316,0.0,1.0,237867.0,5.0,0,electronic
0.556,88.188,0.475,-6.06,0.0943,0.414,0.051,0.0,0.43,0.0,4.0,202480.0,4.0,0,electronic
0.702,105.232,0.669,-10.616,0.119,0.793,0.0582,0.0408,0.713,0.0,4.0,288693.0,4.0,0,electronic
0.594,152.039,0.771,-7.961,0.181,0.581,0.0945,0.0,0.501,1.0,8.0,233280.0,4.0,0,electronic
0.643,120.014,0.772,-6.58,0.0679,0.776,0.0447,0.0,0.541,0.0,10.0,220547.0,4.0,0,electronic
0.621,100.055,0.589,-4.239,0.0919,0.253,0.038,0.0,0.287,1.0,1.0,195987.0,4.0,0,electronic
0.624,133.977,0.742,-8.139,0.268,0.866,0.042,0.154,0.252,1.0,2.0,191417.0,4.0,0,electronic
0.57,115.02,0.831,-8.572,0.122,0.478,0.127,0.0,0.2,0.0,6.0,162783.0,4.0,0,electronic
0.305,118.677,0.763,-8.174,0.774,0.551,0.269,0.000131,0.857,0.0,1.0,198387.0,5.0,0,electronic
0.653,157.38,0.665,-6.686,0.0769,0.381,0.0893,0.0,0.693,0.0,6.0,198857.0,3.0,0,electronic
0.668,150.093,0.795,-6.463,0.127,0.349,0.244,0.0,0.161,1.0,1.0,196453.0,4.0,0,electronic
0.802,140.014,0.776,-6.237,0.154,0.804,0.251,0.00356,0.27,1.0,0.0,197160.0,4.0,0,electronic
0.168,84.749,0.241,-16.267,0.373,0.556,0.0442,0.114,0.965,1.0,0.0,201840.0,3.0,0,electronic
0.362,83.649,0.47,-12.382,0.29,0.376,0.0306,0.000703,0.39,1.0,0.0,268600.0,4.0,0,electronic
0.412,179.852,0.651,-9.686,0.103,0.922,0.0517,0.0,0.444,0.0,3.0,402050.0,3.0,0,electronic
0.144,119.659,0.684,-17.419,0.241,0.573,0.0708,0.0249,0.534,0.0,11.0,168000.0,4.0,0,electronic
0.281,129.346,0.42,-11.644,0.147,0.277,0.041,0.0,0.85,0.0,4.0,325573.0,3.0,0,electronic
0.302,88.15,0.467,-10.322,0.36,0.18,0.0291,0.00065,0.788,0.0,5.0,225253.0,4.0,0,electronic
0.56,89.885,0.534,-7.565,0.11,0.599,0.0236,9.63e-05,0.451,1.0,4.0,275040.0,4.0,0,electronic
0.631,128.013,0.83,-5.238,0.0539,0.877,0.0313,0.0359,0.0022,0.0,11.0,222787.0,4.0,0,indie
0.55,111.962,0.629,-5.403,0.108,0.7,0.0263,1.21e-06,0.042,1.0,11.0,268880.0,4.0,0,indie
0.898,97.021,0.565,-5.055,0.254,0.864,0.0412,0.00296,0.00491,1.0,0.0,196317.0,4.0,0,indie
0.852,86.309,0.493,-3.349,0.147,0.499,0.0802,9.72e-06,0.0231,0.0,11.0,225656.0,4.0,0,indie
0.883,95.951,0.506,-5.063,0.104,0.5,0.0363,0.0,0.29,1.0,7.0,179219.0,4.0,0,indie
0.603,108.074,0.718,-6.278,0.0781,0.474,0.0258,0.0,0.326,1.0,3.0,177467.0,4.0,0,indie
0.849,148.002,0.673,-5.242,0.116,0.375,0.0544,0.000274,0.0186,1.0,1.0,192467.0,4.0,0,indie
0.585,110.058,0.646,-9.148,0.406,0.412,0.0336,0.293,0.163,1.0,4.0,238180.0,4.0,0,indie
0.69,77.66,0.456,-8.092,0.0992,0.512,0.0448,0.0,0.0215,1.0,0.0,219027.0,4.0,0,indie
0.64,104.989,0.553,-9.246,0.205,0.478,0.0288,0.0,0.0109,1.0,0.0,149623.0,4.0,0,indie
0.636,122.966,0.803,-4.64,0.0791,0.817,0.0322,0.00505,0.0231,0.0,11.0,205147.0,4.0,0,indie
0.805,100.003,0.746,-6.827,0.104,0.906,0.0339,0.00685,0.321,1.0,1.0,261912.0,4.0,0,indie
0.542,169.31,0.334,-11.202,0.139,0.809,0.0263,0.000632,0.0117,1.0,5.0,240280.0,4.0,0,indie
0.16,56.449,0.0789,-18.144,0.0943,0.0409,0.0362,0.786,0.733,1.0,7.0,176373.0,4.0,0,electronic
0.0429,69.569,0.196,-19.749,0.152,0.0575,0.0395,0.983,0.977,1.0,11.0,214334.0,5.0,0,electronic
0.185,92.992,0.513,-24.03,0.101,0.0341,0.0348,0.897,0.967,1.0,6.0,557635.0,4.0,0,electronic
0.163,166.037,0.398,-24.801,0.0811,0.371,0.033,0.905,0.987,0.0,2.0,150361.0,4.0,0,electronic
0.233,178.034,0.257,-21.571,0.103,0.037,0.039,0.924,0.936,1.0,7.0,229158.0,3.0,0,electronic
0.287,64.845,0.128,-18.719,0.0906,0.0392,0.0368,0.927,0.96,1.0,2.0,283399.0,3.0,0,electronic
0.106,118.084,0.612,-23.461,0.0854,0.251,0.0348,0.937,0.99,1.0,9.0,219267.0,3.0,0,electronic
0.167,79.948,0.417,-20.834,0.065,0.0769,0.0295,0.916,0.976,0.0,4.0,221007.0,1.0,0,electronic
0.132,132.338,0.208,-21.318,0.116,0.0916,0.0389,0.913,0.95,1.0,0.0,192000.0,5.0,0,electronic
0.139,103.549,0.245,-17.824,0.0867,0.149,0.0313,0.91,0.593,1.0,2.0,194307.0,4.0,0,electronic
0.0917,70.294,0.24,-20.167,0.0767,0.0385,0.0357,0.867,0.964,1.0,10.0,217760.0,4.0,0,electronic
0.206,84.122,0.124,-16.626,0.0619,0.0367,0.0368,0.786,0.926,1.0,5.0,299213.0,4.0,0,electronic
